"Tshirt Metallica sur un plateau télé, GG mec !!!",0.5871
"Je m'attendais a ce que tu parles de la motion de censure déposé, puis je me suis rendu compte que celle ci a été déposé APRÈS ton épisode.",0.0
"Je te mets un like juste parce que la coupure pub au milieu de ta vidéo montrait un putain de trailer de Battle Angel Alita (Gunnm pour les vrais) !
...
Non je rigole, tu fais du boulot comme d'hab ^^",-0.1007
"""Brigitte tu la zoukes""  MDR  !!! :-D",0.7104
Les turpitudes des uns n'excusent pas les turpitudes des autres !,0.0
Il faut que je retrouve une vidéo qui explique que le gouvernement actuel est anticonstitutionnel et illégitime car sous Hollande ils ont passer une loi qui réunis les pouvoirs législative et judiciaire il me semble et personne n'en a parler,0.0
"Bon ... la seule minuscule petite nouvelle, c'est que macron n'a pas pris de point favorable après la victoire de l'équipe de France de foot. 
C'est tout ce que l'on peut en tirer de positif.",0.3818
J'aime beaucoup ta conclusion et l'utilisation que tu fais de ta métaphore.,0.0
"C'est super ! Merci ! Cela dit Greg, tu pourrais un peu défendre la langue française en mettant un peu le frein sur les anglicismes à tout va. Celui qui doit sauter en premier c'est Fake News : ""fausses nouvelles"" serait bien ;) Merci encore pour ton super boulot",0.7707
18-25 = AVENOEL,0.0
"Je crois que tu avais déjà évoqué ce projet lors d'un live, mais ça serait vraiment génial que tu puisses lancer une série de vidéos pour expliquer des concepts politiques pour les novices et pourquoi pas faire un récap des membres principaux de l'AG (leur orientation politique, leur passé, magouilles s'il y en a..) ^^'",0.0
"Selon la légende, Staline serait jaloux de Macron et de sa propagande.",0.0
"Le 18-25 premier sur l'info 24/7
MacronTV,euh BFMTV n'a qu'à bien se tenir!",0.0
"MERCIIIIIIIIIIIIIIIIIIIIIIIIII  Grég ,la bombinette cette vidéo comme d'hab .Jimmy Mohamed lol ,le prochain sera Jésus Hendrix !! Putain quel propagandiste de merde ,mais comment il ose ce merdeux monter le ton et s'indigner alors qu'ils sont au coeur de ce scandale d'état qui révèle de nombreux disfonctionnements au plus haut niveau .",0.5242
"CA FAIT 6 ANNEES QUE JE LA REGARDE PLUS, LA TELE. JAMAIS ETE AUSSI HEUREUSE !",0.0
J'ai trop rigolé ! Merci Greg Tabibian.,0.0
T le meilleur,0.0
Excellent episode!,0.6114
"Ah mais tout le monde il est volontaire et dynamique, c'est comme au Pôle Emploi.",-0.128
"Ah Kolher, c'est l'chocolat ! Y va être marron le pôv' mec.",0.0
"Si c'est pas une affaire d'Etat, c'est peut-être une affaire de détail !",0.0
"Une ""dériiiiiiiive individuelle"". Oh, qu'est-ce qu'elle cause bien cette ministre !!!! Une dérive individuelle. Une barque percée ça dérive toujours. Est-ce qu'elle pratique le rafting cette brave bienpensante ?",0.6776
ça n'est bien sûr que le début. Pour que ça s'arrête il faut que les intéressés comprennent qu'ils ne peuvent pas tout se permettre comme dans une start-up. Vu les explications fournies ça n'est pas le cas. Les mêmes erreurs seront donc reproduites avec le même cynisme et la même absence de scrupules.,-0.128
j'espère que la la mise au vote de ces motions de censure vont passer.,0.0
"Il devrait s'autoproclamer avocat de M. Benalla, parce qu'il le défend bec et ongles, un bec je crois pas qu'il en ait un, l'a pas l'air d'un oiseau, c'est pas comme Zemmour, l'étourneau, ah peut-être un oiseau de mauvais augure alors ; des ongles, en principe oui, encore faut-il qu'il ne se les ronge pas, hein, petit mordilleur.",0.0
"De toutes façons, dans 2 mois tous le monde aura oublié, et dans 3 ans Le suprême chancelier de lumière macron 1er sera de retour au pouvoir.  La seule issue tragique qu'il y a elle est pour nous x)",0.0
"Je vois déjà les non forumeurs dire ""C'est quoi des Gilberts ?""",-0.4588
"excellent, comme d hab:)",0.5719
"Comme d'habitude et comme de ""par hasard"" M LePen passe devant les caméra en incruste, ça n'a pas dut plaire à Mrs Obono......  Y a t il un ""Benalla"" à l'Elysée? surtout qu'ils sortent la vidéo que maintenant alors que ça date du 1er Mai..... Très perturbant...... Troublant même..... ""Ils souhaitent le retour de Flamby? faudrait savoir ce qu'ils veulent, de vrais girouettes.........!",0.0
"salut greg ! comment se fait il que personne ne s'offusque ou ne s'étonne d'avantage du fait que makao soit pote avec jawad, et que benalla  a recruté makao ? pour moi le scandale d'état, il est la",0.0
"exactement ce que je voulais faire: parfait! merci a eux, cest dire l independance des medias! et au niveau censure c est chaud! pas mal de comptes twitters trop""actifs"" sur benalla ont ete clos...effacés,hop apu!",-0.6331
"Trop balaise !! Je m éclate!!  Merci  ,A plus sur ta chaine !!",0.0
"Excellent ! un des meilleurs JSPC pour moi. 
Qu""est ce que tu leur met à la fin !",0.6467
"Hello  ,  tout  d'abord  merci   pour  tes  vidéos  . Sinon  tu  avais  pensé  à  faire un  off ...  On  entends beaucoup  parlé  sans  savoir  trop qui c'est   ! De  Vincent  Crase  ? Qui est  ce  Monsieur  ""  complice"" d'Alexandre  Benalla  ?  on  voit  et  lit  pas mal de  choses  un peu partout  sans  rien de concret  . Ce  gars  sortis  de nulle part  a  sa pub  à droite  et  à gauche  , Bouquet  missaire  ?  (Je  ""suis""  en  gros  la  commission)  Y'en  a  -t-il  d'autres  qui  vont  sortir  du  chapeau ?  Si  tu peux éclairer  la  lanterne  ,  merci !",-0.4667
"Hello
Passe la seconde!
Tu balances des infos de dingue mais sous forme d'images subliminales.
Vas jusqu'au bout, toujours en essayant comme tu le fais d'etre le plus exhaustif possible. Mais un moment, va falloir que tu dises ce que tu as dans le fond de ta tete...
Bon episode cependant.",0.4926
"C'est que le début, d'accord d'accord,
Quelque chose vient de tomber ! 
sur le forum JVC !",0.0
"Salut Mr, comme tjrs très bon! Pour le fichier des kikoo lol jeux vidéo.com impossible de le voir si tu peux le ré upload.. merci",0.4753
"""Vous êtes des grandes filles et des grands garçons"", dès le début tu ""confonds identité de genre et expression de genre..."" ..suivez mon regard xD",0.5859
"Ta gueule Timmy.
^^",0.0
Bravo les clefs ❤❤,0.0
"Bah c'est pour cela que je dis plus ""media"" mais ""merdia"", voilà, voilà...",0.0
"PDF dl pour SAV ;) 
(aucasoùonsaitjamais)",0.2263
gg mes khey :hap:,0.296
"Merci pour la vidéo ! Super boulot.
Un gros bravo au 18-25 aussi !",0.6688
"On sent que les soutiens cachent des dossiers qui pourraient faire surface. Les traites restent à vie des traites, juste ils changent d alliés ou prennent la fuite avec les millions détournés loin de France.",0.0
Tu m'as encore fait éclater de rire dans me métro merci ça m'a fait plaisir de montrer à tous ceux qui font la gueule que c'est possible de rire ici aussi,0.0
"Mais comme il abuse le Jimmy avec sa rhétorique foireuse, l'apparatchik typique...
'Une semaine matin et soir à parler de Bennalla' : C'est peut-être parce que c'est l'illustration absolue de la corruption de ce gouvernement...",-0.6369
Encore un français de souche  ce moamed !🤔,0.0
"avec un gouvernement de traîtres , l'avantage c'est que si , un seul tombe, pour que tous ils se balancent tous les dossiers et que ça fasse une chaîne de dominos .
et la tout va exploser au grand jour",0.3612
"J'aime bien les ""arguments"" balancés de part et d'autre par tout le monde et n'importe qui pour dédramatiser l'affaire Benalla.

C'est tellement magique à chaque fois ! ""Il était dévoué !"", ""Il a pas fait ci, il a pas fait ça !"", ""J'ai appris qu'aujourd'hui !""...
Je vous jure, chaque fois qu'une vidéo ou un article traite de cette affaire, j'ai l'impression de regarder un zapping, comme celui qu'on vous met en fin d'année pendant la période de Noël.

C'est un concours de la plus bidon des excuses possibles où tout le monde tient sur la première place du podium, y'en a pas un pour amener de l'intelligence, du bon sens, de la responsabilité, du respect... rien ! Que de la merde !

Affligeant et révoltant...",-0.4885
"c'est con, hein mais le premier lien de la premiere categorie marche pas :P",0.4824
Excellente vidéo !,0.0
👍👍,0.0
"""Remettez nous en marche"" Mais c'est magique, sérieux le type fait de l'apologie de macron boudhisme ou bien ?",0.0
Quand le 18/25 fait un meilleur travail d'analyse que le Gouvernement et que tous les médias de France...on peut paniquer là ou on attend encore un peu au nom du progrès ?,0.0
"Merci, merci, merci !  Vous me faites ma journée ! Drôle, incisif, percutant, j’adore. Je partage à tout va !",-0.3348
"oh mon dieu je connaissais pas jimmy mohamed.. bah oui je regarde plus bfmwc, mais on lui fouterait des claques à se collabo de merde....",0.0
"Terrorisme > Jawad > Makao > Benalla > Macron ? :)
Non seulement il doit ce tapper mamie mais il doit avoir des infos sensible ;)",0.5994
"La ldj tabasse bien plus de monde qu'un bennalla, mais c'est l'arabe de service qui fait scandale. Ben oui le pouvoir a des hommes de mains je vois pas ce qu'il y'a d'incroyable! Quel soufflet bidon cette histoire.",0.0
"c'est moi où le mec dit que benalla n'est pas ceci ou ça, j'ai l'impression qui a fait ça.",0.0
C'est dingues ce qu'on trouve dans le pdf. La preuve que cette République oligarchique est vraiment fantoche,0.0
Épisode excellent ! 👏,0.6114
"Mais alors, du coup avec l'intervention sur les deux jeunes aux Parc des plantes, si on prend en compte l'argumentation de belloubet, il y a répétition donc affaire d'État.",0.0
Greg ta video on la voie pas sur ta page,0.0
Mythique....j ai l impression  de revoir le vrai Dieudonné  ya 15 ans,0.2263
"Je te suis depuis maintenant quelques mois Greg, je voulais te remercier pour tes vidéos car je les trouves géniales! 

En plus de cela tu relai le bon boulot du 18-25 alors là c'est l'apogée mon grand ;) 
Passe une agréable et bonne fin de semaine mon poulet!",0.6688
"Bravo Greg! 
C'est le taxi de Bastille;)",0.0
Non,0.0
.,0.0
"Je comprends que le pouvoir rende fou, mais défendre benalla, le résultat d'une dérive institutionnelle, du j'm'enfoutisme de la constitution, des institutions, des lois, des gens... Mais ça tient au fanatisme quasi mystique le bordel! Et pas un merdia pour ne faire qu'un tout petit  ""contre interrogatoire"", même l'opposition si elle n'a jamais existé, gesticule dans le vide... 
Sérieux, y'a autant de pro-macron que ça en France pour que tout les lrem passent de bonnes vacances cet été ? On fait rien, même pas un p'tit coups d'flip? 
On le mérite finalement...",-0.3923
La république en marche me dégoute,0.0
Qu'est ce qui te dit que je suis une grande fille ou un grand garçon? Méchant binaire!!,0.555
Je suis le seul pour qui le lien vers le PDF ne fonctionne pas ?,0.0
Le PDF n'est plus accessible ! Quelqu'un a un lien ?,0.0
"Comme tu le dis en introduction, trop d'informations tue l'information (tout est mis au même niveau). Mais sélectionner certaines informations c'est déjà la manipuler... quelle est la solution?!",0.0
Hahaha ! Kohler c'est un marque de chiottes !!! la barre de rire !,0.6973
"Woh, beau travail du forum 18-25 😍 c'est génial.
Notre gouvernement est tellement merveilleux...",0.0
Euh... Le document est à la poubelle '-',0.0
L’élite de la nation putain,0.0
18-25 l'élite de la nation !,0.0
dat référencement!,0.0
"c'est bien beau de dénoncer,mais après le constat ont fait quoi?ont suis toujours ce modèle de société( qui marche pas)ou ont passe a autre chose?retournons dans nos campagne",0.0
"une seule certitude LREM =VOYOUS,  au piquet ,au goulag, au poteau, au camp de concentration, en zonzon...",0.0
Juste merci ☺️,0.0
"Je ne suis pas français mais je me dis ceci: après Sarkozy, après Hollande, il y aura un après Macron. Ça toujours été de pire en pire... Donc le prochain sera pire que Macron ? 😞",0.0
Bien content que t’en ai mis une petite couche à J Mohamed!! Ce mec est juste trop 😱😱😱👎🏻💩🤢🤮,0.0
"Dommage que le son soit si bas,  il nous fait perdre des bouts de phrases si on n'installe pas l'ordi sur une sorti audio autre. Un problème qui n'existait pas dans les anciennes vidéos. (Ceux qui ont des doutes comparé celui-ci avec le #113).",0.0
comme quoi le peuple est bien capable de prendre en main son destin.,0.3818
Macron a voulus mettre la loi de censure suite à la vidéo Bennalla,0.0
La commission parlementaire du 18-25  ^^,0.0
"Ça change de Rachid Arhab,
 Jimmy Mohamed ^^",0.0
Toujours parfait Greg ;) par contre ton lien vers le PDF ne marche pas...,0.2263
C est pas pour rien qu'on est l' élite de la nation .,0.0
"Comment je t'adore mec, t'es le meilleur. J'espère que le système médiatique, judiciaire et politique ne te mettrons pas de batons dans les roues. 
Bon courage !!",0.5837
Par contre c'est bizarre ou pas ? Ya pas mal des articles du document qui on été supprimé,-0.3182
Merci Greg,0.0
"Excellent, continue comme ça",0.5719
"Impossible de télécharger le document, il a été mis à la corbeille par son propriétaire.... 🤔",0.0
"""-bonjour ! Je suis le candidat du troisième reich et de la restauration du régime de vichy !
- Oh putain on vas voter pour lui ! Enfin un mec de gauche !"" 😂",0.0
Il n'y a pas de mots assez fort pour te remercier de l'incroyable travail d'analyse de l'information que tu nous fournis. Merci Greg,0.0
"Hello Greg, j'en suis qu'au milieu de la vidéo (qui est très bien comme d'hab) mais j'ai une remarque, depuis quelques épisodes tu prends la même élocution que Tatiana Ventôse, inspiration inconsciente j'imagine, mais je trouve que ça ne te va pas.
C'était my 2cts, sinon c'est top, merci.",0.6369
C'est de quelle origine Tabibian?,0.0
la 1ere question est si benalla etait la pour sodo macron ou sa femme...? ou les 2?,0.0
Pas François ... faut essayer Marine le pen non ?,0.0
"Putain l'image de marine à côté de obono ""peut-être pas..."" j'en peux plus khey

Je crois que c'est le meilleur épisode de JSPC, continues!!",0.0
Merci pour le pdf greg t'assure,0.0
"Tous les week-ends, Brigitte je la zouke lol 😁 😁 😁. Je suis mort",0.4215
"J'en ai marre de t'cirer les godasses mais c'est 13 mn de mon temps qui passe a vitesse grand V ou comment faire passer ton point d'vue et laissez chacun se questionner et faire ses propre recherche si il le souhaite. Bref, bon boulot.",0.4588
PTDR à pleurer de rire tellement tu te fout d'leur gueule. Bravo man j't'adore comme tjrs. Continue comme ça. ;),0.2263
"Y a un moment, on commence à se dire que les français sont aveugles.",-0.4588
ben moi je suis trop contente de t'entendre parler d'une histoire aussi crade avec autant d'humour !!!!!!!!!!!! MERCI,0.0
"Le Rainbow Warrior. Torpillée ??  C'est plutôt une Charge D'explosif au Port .,.
Hélas un Photographe Portugais n'avait pas les Tunes pour l'Hotel et ÎL était le Seul à Bord ...
Mitterrand n'a pas perdu un point dans les Sondages ... Vive les Socialos qui critiquent LEPEN ....Le mec n'était pas un Migrant ..,.",0.0
Excellent numéro. Je me suis régalé !,0.6114
"Jurgen Kohler, defenseur allemsnd?",0.0
"Jawad a été acquitté, le PDG de Fifa aussi je crois",0.0
GG,0.296
"Il est incroyable le type qui parlait à RMC quand même ! Une magouille doit en excuser une autre?
C'est quoi cette logique de merde sérieusement?!",0.0
"c'est dangereux de regarder cette video , je me fait un ptit frichti pain-paté  et la bouche pleine tu nous sort le tweet de julie gayer ... j'ai failli mourir étouffer par un morceau de pâtée ... c'est malin .",0.0
"Maintenant que les trolls ont démontré leurs potentiels sur l'affaire Benalla, quand est ce qu'ils s'attaquent aux autres sujets d'actualité?",0.0
L'élite de la nation !,0.0
On te remercie sur le forum ! 👍,0.0
"Et pendant ce temps là....
La vieille de macron à deux voitures, six bureaux et quatre fonctionnaires rémunérés 280 000 euros par an, le très confortable train de vie de Brigitte Macron à l'Élysée. Et ça choque personne!!! et bien sur personne en parle à la tv et sur les réseaux sociaux.",0.0
"Bon boulot comme toujours! Quant au Google Drive du 18-25 c'est brillant, tellement brillant que pas mal de lien vers les articles ont sautés ? Celui du Point concernant le port d'arme illégale, ainsi que celui de Valeurs Actuelles à propos de l'engagement de Makao ""ami de Jawad ""le logeur de Daesh"" "" par Benalla à la protection de Macron.",0.0
"Non mais Nicole Bélloubet, elle est dans le systémique. Pour elle, il faudrait que les affaires Benalla soient institutionnalisées et constantes pour qu'on puisse parler d'affaire Benalla.",0.0
"""Brigitte Macron je la zouk""
😂😂😂😂😂😂😂",0.0
"Les pouces en bas ça viens de la famille benalla, faut pas s’inquiéter.",0.0
"did
Purée , le gars tout tranquillement se permet de démesurer la gravité des faits et pisse à la raie de toute une imparfaite construction et il pisse sur la tentative d' une république!
Et pas de souci!",-0.2695
J'aime beaucoup ton travail ! ;) J'attends le prochain épisode avec impatience !,-0.3578
Bonjour Greg je pense que ce gars et un fusible il sert la cause de l'État sioniste et dès qu'ils auront plus besoin de lui il s'en débarrasse comme une vieille chaussette c'est juste mon idée allez à plus Greg,0.0
"did
humhummhh!
Bein moi je veux bien aller chercher l' arsouille!
Siles forces du désordre m autorisent!, Macron ne risque rien , je vais juste lui coller une giffle!",0.0
Une fin tragique? Un passage sur le billard en couple avec sa Brigitte pour lui permettre de terminer sa vie sur terre à l'abri des fourches... 😂😂😂,0.0
"Si Macron peut insulter la France, il peut étouffer n'importe quelle commission...",-0.4588
"Il me semble qu'une des enquêtes a prit fin avec pour conclusion; ""Cela ne ce reproduira plus, nous mettrons en place des insignes pour les aides ""extérieur"" aux forces de l'ordre."" 
(un truc dans le genre, hésiter pas à me corriger :p )",0.34
Quelqu'un peut-il re-uploader le pdf? Le document s'est fait mettre allabenne...,0.0
"Je suis abasourdi... Le 18-25 qui bosse mieux que nombre journalistes. Après vous connaissez le QI de 200 trolls ? Bah 200, alors un forum complet oO 
Mais GG Greg, et merci :)",0.7125
"Je suis plutôt sapiosexuel, j'apprécie tes tentatives Greg... Ça fait toujours plaisir de regarder tes vidéos 💔! 😂😂😂",0.0
"La fin est poétique, j'aime beaucoup !",0.0
t es excellent! super fort! je t adore!,0.9198
"Plusieurs chroniqueurs (cfr Christophe Barbier à c’est dans l’air) parlent de « propos nauséabonds » en parlant de la pseudo homosexualité de Mr Macron. Le fait d’être homosexuel serait nauséabond? Pas très printemps tout ça.. (je sais: mauvaise foi et interprétation. 😁) 
Merci Greg pour tes analyses fines et humOUristiques 😈 
Bon courage et bonne continuation!",0.4574
«le pdf a été mis à la corbeille» impossible de le télécharger,0.0
Jimmy M. ne sert à rien avec son air suffisant voire méprisant façon Macron. Qu'il reste dans son cabinet soigner les retraités dont le pouvoir d'achat a baissé grâce à Macron...sans compter qu'il doit être féodé à Big Pharma...comme Macron qui les invite à diner...,0.1531
"Jimmy mahomerde défend Benallamerde,entre muzz ils se soutiennent.",0.0
"""Non mais moi j'ai vu 5 CRS débordés par 2 manifestants supérieurs en nombre, j'ai juste voulu aider c'est tout""
Jawad Benalla",-0.128
"Les PLS pleuvent tels les orages de mai-juin... Le pire c'est que tu as raison, à ce rythme là, le livre va vite se terminer",0.2577
C'est marrant comme ils parlent de Benalla ... T'a l'impression que c'est le pote à qui t'a laissé les clefs de chez toi pour qu'il s'occupe de ton chat et quand tu rentre de vacance il t'a vidé le frigo -_-',0.0
Zouker la Brigitte... T'est motivé mec!,0.0
Putain mais cette affaire est fantastique ! C'est génial à suivre en attendant la prochaine saison de Game of Thrones !,0.0
"L'élite fait du meilleur taff que BFM & Cie, soyez fière de vous les kheys. Merci Greg ;)",0.2263
Si ça se trouve tu vas te faire striker  pour fake news xD,0.1779
"au cas ou tu n'aurais pas fait le rapprochement, dans le meilleur des mondes de Huxley le leader s'appelle Mohamed Dupont. Sacré visionnaire ce Aldous",0.0
Benalla il est tellement protéger que même Chuck Norris n'OZ pas en parler,0.0
"« Une gare, c'est un lieu où on croise les gens qui réussissent et ceux qui ne sont rien. »
Macron 
bon Benalla faut y aller pour le croiser dans une gare quand même non ?",0.0
Les forums 18-25 font l'élite de la pensée politique... Y'a pas un problème ? ;),0.2263
"benalla ça explique les petite phrase de macron 
« Certains, au lieu de foutre le bordel, feraient mieux d'aller regarder s'ils ne peuvent pas avoir des postes là-bas, parce qu'il y en a qui ont les qualifications pour le faire et ce n'est pas loin de chez eux. »",0.0
"Jimmy Mohamed a tout, comme Claire O'Petit, pour se retrouver député ou autre, en marche...il a souvent un discours immonde , à la fois jouant sur la victimisation de ses origines contre les français racistes et défendant ses intérêts de notables, contre les feniants (lui il bosse plus que tout le monde)... Les grandes gueules, une émission de débats stériles ou tout le monde crie sa vérité , malheureusement, en fond sonore dans mon taf.....",0.1027
Merci les trolls d'extrême droite de jvc !,0.0
"bref si tu veux un costard , te fatigue pas à bosser , demande a Benalla",-0.25
"""-Monsieur le Président que pensez vous de...
- JSUI PÔ PD !""",0.0
Tjrs génial Greg ! Comme d'hab'! 😊,0.0
"je me fait baisé par des franc mac autoritaire nazi, despote. chui pas content.",0.0
"""y'a pas mort d'homme""... Oui, car une vidéo à fait apparition avant que ce genre d'acte d'agression ne mène malencontreusement à la mort d'un individu. Sérieusement c'est quoi cet argument tout pété, si un homme kidnappe un enfant dans le but de le violer et qu'on l’arrête avant, il aura le droit de dire à la justice ""C'est bon, c'est pas comme si j'avais eu le temps de le violer"".",-0.1027
"Objectivement 
Je pense qu'il y a peu de Youtubers à l'heure actuelle qui arrive à la cheville de jspc
(Honnêteté,contenu,travail exct )

Je t'aime",0.0
L'élite de la nation à fais ses preuves :hap:,0.0
super tes vidéo ^^ content de t'avoir découvert il y a quelque jour ! révolution des contenues de mon coter c'est beau c'est propre merci a toi !,0.6688
"Si le choix c'est Macron ou Hollande au prochain coup, je vais rire rire à m'en briser les côtes en espérant que ça me tue...",0.0
Courage pour la zouk ✌🏻,0.4939
GREG PRÉSIDENT !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0
"si tu traites mal un mec qui bosse pour la sécurité du ""président"", mais il va vendre sa peau à ses pottes de sarcelles magueule.... il faut bien traiter les gens qui peuvent vendre ta vie au plus offrant, ça s'appel être pragmatique.
J'en revient pas comment nages là dedans toi sérieux, moi qui pensait que tu faisais attention à avoir du recul, ce qui se voit dans de nombreuse vidéos, mais là...",0.0
"salut greg, CEST une affaire d'état PUISQUE les ""bavures"" policières sont quelque chose de fréquent et que la police est à la botte de l'état en ce qui concerne la repression de tout mouvement de résistance, lis l'article de lordon sur le monde diplo si ça t'intéresse. voilà une autre grosse partie du scandale s'il y en a un avec benalla à mon avis! Merci pour tes vidéos, tcho tcho.",-0.5255
Merci pour les infos.👍,0.0
"c''est un argument en quoi que ben halla ouakbar soi franc maçon ? il n'est pas un élu, il ne bosse pas pour les intérets de la france, lui, contrairement aux élus.",-0.3612
Ça va être sympa les prochaines manif...,0.0
"Ça y est les merdias rentrent dans le rang...😂
en tout cas merci au forum 18-25",-0.128
"Bravo pour ton taf. L'air de rien, le dernier humoristique en date qui jonglait avec les politiques et décortiquait (décodait) l'information c'était Coluche (qui nous manque tellement) et que tu dois faire bien marrer là haut. Je ne sais si je dois te souhaiter le même succès... Mais en tout cas, tu le mérites. Si un jour, tu as des pressions d'eventuelles barbouzes fais le nous savoir rapidement! Que la farce soit avec toi jeune padawan",-0.5411
bon spread hayyyy.,0.0
Alexis kohler le usain bolt des discours,0.0
"Les journalistes et les politiques sont cul et chemise et ce n'est pas nouveau,ils font du spectacle pour amuser les gueux et bien les enculers et ces derniers en redemandent alors pourquoi se priveraient-ils ces jounalopes et les politico-mafieux.",0.2732
Excellent épisode ! Proche de la perfection,0.8268
Tu vas faire zouker brigitte ca c est 😋!,0.0
L'opposition est si faible qu'il dit... Oui c'est une dictature et qd les autres sont d'accord c dangereux pour le pouvoir en place,0.0
"Il y a un article de Slate qui se ballade pour dire que l'affaire est dégonflée et qu'elle n'avait que des fake news. Slate. Oui madame. Mais ça fait un moment que ce journal est comme ça, totalement orienté.",-0.7269
Mais que fou le solder de TF2 sur ta mignature WTF,-0.6739
"On est d'accord que les mecs qui ont faire le PDF, ce sont pas les Célestins qui se retrouvent au tribunal pour harcèlement.",0.0
"Salut JSPC, on est vraiment pas content !",0.0
Jimmy n'aime pas le *vibranium* pour toutes les communautés ?,0.0
Un p'tit com' pour le référencement tavu,0.0
"""Je suis pas PD"" 😂",0.0
erreur dans le titre on dit ce n'est que le début et non ça n'est que,0.0
Pourquoi ne pas suggérer aux gens qui ont la motivation d'imprimer le pdf et de l'envoyer à un ou des médias ? x),0.34
L'élite qu'on vous dit!,0.0
Merci.,0.0
Jimmy Mohammed. (((Musulman))). On va dire que mon NEZ me joue des tours.,-0.4588
vas-y plus fort ! bisou poulet,0.0
"merci encore pour le relais d'information. Pour les personnes dans les dom c'est pas forcement évident de voir tous les éléments venant de métropole. Merci encore pour le relais du PDF réalisé par le 18-25, je l'avoue je ne suis pas forcement dans la recherche des éléments cités dans tes chroniques, là il y a un bon travail de recherche d'info je trouve. Ce que je trouve abérant c'est que ce soit le 18-25 qui fasse la recherche à la place de ""professionnels"". Bravo à tous !",0.0
"Tu deviens une super agence d'information.
Ce.pdf doit être partagé. 
Il doit être distribué. 
Le plus de monde doit connaître ces faits, ainsi que ton analyse d'une logique implacable. 
Merci à toi.
Tu te diriges vers un grand "" printemps"" artistique 😂😂😂😂😂",0.7845
